Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D28,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,380.111,-148.59,90.0,top
D29,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,377.571,-148.59,90.0,top
D3,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,241.0206,-79.6238,180.0,top
D30,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,382.651,-138.43,90.0,top
D31,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,380.111,-138.43,90.0,top
D32,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,377.571,-138.43,90.0,top
D33,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,385.191,-138.43,90.0,top
D34,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,387.731,-148.59,90.0,top
D35,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,387.731,-138.43,90.0,top
D36,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,241.0206,-71.6238,180.0,top
D37,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,378.206,-119.253,90.0,top
D38,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,380.746,-119.253,90.0,top
D39,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,383.286,-119.253,90.0,top
D4,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,267.589,-90.17,-90.0,top
D40,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,385.826,-119.253,90.0,top
D41,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,375.666,-108.966,90.0,top
D42,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,378.206,-108.966,90.0,top
D43,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,380.746,-108.966,90.0,top
D44,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,383.286,-108.966,90.0,top
D45,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,385.8284,-108.9337,90.0,top
D46,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,382.651,-148.59,90.0,top
D47,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,385.919,-94.269,180.0,top
D5,1N4148,D-5,213.36,-97.79,0.0,top
D6,1N4148,D-5,213.36,-100.33,0.0,top
D7,1N4448,D_DO-35_SOD27_P7.62mm_Horizontal,264.955,-90.17,-90.0,top
D8,1N4148,D-5,213.36,-102.87,0.0,top
DS1818,DS1813,TO-92_Inline,264.843354,-190.6016,0.0,top
IC1,512k x8 10ns SRAM,TSOP-II-44_10.16x18.41mm_P0.8mm,303.911,-131.445,180.0,top
IC10,512k x8 10ns SRAM,TSOP-II-44_10.16x18.41mm_P0.8mm,333.756,-198.374,180.0,top
IC11,74138N,DIP-16_W7.62mm_Socket_LongPads,191.135,-130.81,270.0,top
IC12,74145N,DIP-16_W7.62mm_Socket_LongPads,74.25016,-101.6,270.0,top
IC13,74244DW,SOP-20_7.5x12.8mm_P1.27mm,341.63,-104.14,-90.0,top
IC14,74LVC14,SO14,337.82,-123.19,180.0,top
IC15,VIA,DIP-40_W15.24mm_Socket_LongPads,54.61,-116.84,270.0,top
IC16,74LVC8T245SO24,SO24L,321.945,-104.14,180.0,top
IC17,PIA,DIP-40_W15.24mm_Socket_LongPads,100.14641,-116.84,270.0,top
IC18,74LVC06,SO14,337.82,-135.89,180.0,top
IC19,74244DW,SOP-20_7.5x12.8mm_P1.27mm,359.41,-104.213462,-90.0,top
IC2,74245DW,SOP-20_7.5x12.8mm_P1.27mm,255.905,-94.869,90.0,top
IC20,PIA,DIP-40_W15.24mm_Socket_LongPads,123.116256,-116.84,270.0,top
IC21,7417N,DIP-14_W7.62mm_Socket_LongPads,197.485,-102.87,270.0,top
IC22,7400N,DIP-14_W7.62mm_Socket_LongPads,113.665,-73.66,0.0,top
IC23,7486N,DIP-14_W7.62mm_Socket_LongPads,138.43,-80.01,0.0,top
IC24,PCF9564,TSSOP-20_4.4x6.5mm_P0.65mm,148.59,-183.515,180.0,top
IC25,74139N,DIP-16_W7.62mm_Socket_LongPads,148.59,-167.64,270.0,top
IC26,LM3900N,DIP-14_W7.62mm_Socket_LongPads,205.359,-187.325,0.0,top
IC27,7474N,DIP-14_W7.62mm_Socket_LongPads,83.82,-203.2,0.0,top
IC28,74138N,DIP-16_W7.62mm_Socket_LongPads,113.665,-203.2,0.0,top
IC29,556N,DIP-14_W7.62mm_Socket_LongPads,141.605,-203.2,0.0,top
IC3,74LVC125D,SO14@1,281.94,-190.5,180.0,top
IC31,MAX232,DIP-16_W7.62mm_Socket_LongPads,49.53,-158.75,270.0,top
IC32,MAX232,DIP-16_W7.62mm_Socket_LongPads,38.862,-187.579,270.0,top
IC34,7406N,DIP-14_W7.62mm_Socket_LongPads,205.740776,-129.54,270.0,top
IC35,74138N,DIP-16_W7.62mm_Socket_LongPads,81.28,-181.5592,270.0,top
IC36,VIA,DIP-40_W15.24mm_Socket_LongPads,156.21,-116.84,270.0,top
IC4,74245DW,SOP-20_7.5x12.8mm_P1.27mm,303.53,-104.14,-90.0,top
IC40,7474N,DIP-14_W7.62mm_Socket_LongPads,162.56,-80.01,0.0,top
IC48,7414N,DIP-14_W7.62mm_Socket_LongPads,183.531852,-102.87,270.0,top
IC49,74241N,DIP-20_W7.62mm_Socket_LongPads,189.865,-80.0608,0.0,top
IC5,74245DW,SOP-20_7.5x12.8mm_P1.27mm,284.48,-104.14,-90.0,top
IC6,16255 UART,PLCC-44_THT-Socket,57.785,-185.801,-90.0,top
IC7,74LVC138D,SO16,274.955,-137.764139,0.0,top
IC8,MAX3421E,LQFP-32_5x5mm_P0.5mm,213.36,-86.36,90.0,top
IC9,74138N,DIP-16_W7.62mm_Socket_LongPads,175.936052,-130.81,270.0,top
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,260.447962,-145.887013,0.0,top
J10,Conn_01x09,PinHeader_1x09_P2.54mm_Vertical,350.647,-75.057,-90.0,top
J11,Conn_01x09,PinHeader_1x09_P2.54mm_Vertical,62.103,-160.147,0.0,top
J12,Conn_01x09,PinHeader_1x09_P2.54mm_Vertical,57.785,-160.147,0.0,top
J13,Conn_01x07,PinHeader_1x07_P2.54mm_Vertical,64.643,-157.607,0.0,top
J14,Extended_PET_keyboard_connector,PET_Extended_Keyboard_Connector,78.212,-142.213,180.0,top
J3,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,260.447962,-141.263429,0.0,top
J4,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,304.800121,-197.602658,0.0,top
J5,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,268.085438,-203.527695,0.0,top
J6,Conn_01x04_Pin,PinHeader_1x04_P2.54mm_Vertical,298.577,-69.84,270.0,top
J7,UEXT_Host,IDC-Header_2x05_P2.54mm_Vertical,197.3675,-154.94,270.0,top
J8,Conn_02x04_Odd_Even,PinHeader_2x04_P2.54mm_Vertical,173.35,-162.57,90.0,top
J9,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,139.6454,-168.957,0.0,top
JP1,JP1E,JP1,140.97,-151.13,0.0,top
JP10,JP3Q,JP3Q,187.325,-66.675,0.0,top
JP11,JP1E,JP1,205.467975,-104.14,270.0,top
JP12,JP1E,JP1,32.385,-66.04,90.0,top
JP13,JP2E,JP2,133.35,-71.755,0.0,top
JP14,JP2E,JP2,135.89,-88.295398,0.0,top
JP15,JP1E,JP1,190.0802,-192.2168,180.0,top
JP16,JP2E,JP2,149.225,-151.13,0.0,top
JP17,JP1E,JP1,32.385,-73.66,90.0,top
JP18,JP1E,JP1,80.3602,-154.785,270.0,top
JP19,~,JP4,233.68,-157.48,90.0,top
JP2,JP1E,JP1,220.190344,-136.525,90.0,top
JP20,JP2E,JP2,96.52,-59.69,180.0,top
JP22,JP1E,JP1,80.205,-162.785,270.0,top
JP23,JP1E,JP1,232.2524,-85.7462,90.0,top
JP24,JP2E,JP2,149.225,-147.32,0.0,top
JP25,JP1E,JP1,236.0972,-85.7462,90.0,top
JP26,JP2E,JP2,120.015,-214.63,90.0,top
JP27,JP2E,JP2,106.045,-214.63,90.0,top
JP28,JP2E,JP2,111.125,-214.63,90.0,top
JP29,JP2E,JP2,115.57,-214.63,90.0,top
JP3,JP1E,JP1,225.425,-136.525,90.0,top
JP4,JP1E,JP1,285.115,-139.7,90.0,top
JP6,JP1E,JP1,372.745,-86.36,270.0,top
JP7,JP4E,JP4,259.08,-182.88,0.0,top
JP8,JP1E,JP1,376.555,-78.105,90.0,top
JP9,JP1E,JP1,184.2382,-192.2516,180.0,top
L2,1uH,0204_7@1,374.015,-205.105,180.0,top
L4,200uH,TJ4-U2,391.16,-199.39,-90.0,top
LED1,LED3MM,LED3MM,344.805,-212.725,0.0,top
P1,CSABUSSOCK180,CSABUSSOCK180,322.58,-85.09,90.0,top
P10,~,Pmod-SDCard,254.0,-127.9525,0.0,top
P11,~,PinHeader_2x06_P2.54mm_Vertical,255.3462,-106.1516,180.0,top
P2,C64KEYB,C64KEYB,70.136208,-142.24,90.0,top
P3,IEEE488FLATCABLE,FLAT24,59.69,-59.69,180.0,top
P4,~,IDC-Header_2x05_P2.54mm_Vertical,207.5275,-154.94,270.0,top
P5,PETUSERPORT,FLAT24,37.3634,-106.7562,-90.0,top
P6,CBMTAPE,JP6,131.445,-62.23,180.0,top
P7,CBMTAPE,JP6,131.445,-67.31,180.0,top
P9,~,IDC-Header_2x05_P2.54mm_Vertical,186.69,-154.94,270.0,top
Q1,BC557,TO92,153.035,-210.5025,0.0,top
Q2,32kHz,TC26H,257.982105,-157.453622,0.0,top
Q3,12MHz,HC49_S,225.868801,-86.36,-90.0,top
QG3,"1,8432MHz",SG51,46.355,-205.74,0.0,top
R1,33,0204_7,211.268152,-68.5871,90.0,top
R10,10k,0207_2V,259.715,-178.435,0.0,top
R11,10k,0207_2V,259.715,-175.26,0.0,top
R12,10k,0207_10,64.135,-208.661,90.0,top
R13,470,0204V,251.0456,-76.040906,0.0,top
R14,470,0204V,251.0456,-68.1688,0.0,top
R15,470,0204V,251.0456,-71.786101,0.0,top
R16,10k,0204_5,308.806591,-63.525562,0.0,top
R17,390,0207_2V,237.49,-154.94,-90.0,top
R18,1k,0204V,232.41,-72.39,0.0,top
R19,1k,0204V,232.41,-69.215,0.0,top
R2,33,0204_7,208.28,-68.58,90.0,top
R20,1k,0204V,232.41,-66.04,0.0,top
R21,470,0204_7,226.06,-173.355,-90.0,top
R22,390,0207_2V,338.455,-212.725,180.0,top
R23,2k2,0204V,144.625553,-191.677597,90.0,top
R24,10k,0207_2V,370.205,-179.07,90.0,top
R25,4k7,0207_2V,288.925,-139.7,-90.0,top
R26,100,0207_2V,237.49,-160.655,-90.0,top
R27,4k7,0204_7,229.235,-173.355,90.0,top
R28,100,0204V,224.155,-150.495,180.0,top
R29,330,0207_2V,295.91,-189.865,0.0,top
R3,4k7,0204_7,222.885,-173.355,90.0,top
R30,10k,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,232.2524,-77.785,180.0,top
R31,100,0204V,224.155,-154.305,180.0,top
R32,470,0204_7,232.41,-173.355,-90.0,top
R33,10,0207_10,224.155,-185.42,-90.0,top
R34,10k,R_Axial_DIN0204_L3.6mm_D1.6mm_P2.54mm_Vertical,274.955,-57.608,90.0,top
R35,10k,R_Axial_DIN0204_L3.6mm_D1.6mm_P2.54mm_Vertical,275.082,-50.723,-90.0,top
R36,2k2,0204V,147.555953,-191.677597,90.0,top
R37,1k,0204V,150.495,-191.77,90.0,top
R38,1k5,0204V,153.416753,-191.677597,-90.0,top
R39,100,0207_2V,194.5894,-54.1782,-90.0,top
R4,33,0204_7,213.36,-107.95,180.0,top
R40,100,0207_2V,194.5546,-49.0474,-90.0,top
R41,5k1,0207_2V,391.795,-63.119,0.0,top
R42,5k1,0207_2V,391.795,-65.913,0.0,top
R43,4k7,0207_10,35.941,-147.5834,180.0,top
R44,4k7,0207_10,35.941,-144.145,180.0,top
R45,1k,0207_10,185.9544,-185.8772,0.0,top
R46,1k,0207_10,185.9544,-188.8076,0.0,top
R47,10k,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,362.234,-164.084,-90.0,top
R48,10k,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,232.205,-81.285,180.0,top
R49,0.22,0204_7,360.045,-212.725,0.0,top
R5,10k,0207_10,60.96,-208.661,90.0,top
R50,180,0204_7,360.045,-208.915,0.0,top
R52,100K,0204_7,187.325,-198.929477,90.0,top
R53,220k,0204_7,194.353388,-198.929477,-90.0,top
R54,100k,0204_7,213.995,-198.929477,-90.0,top
R55,470,0204_7,205.74,-176.53,-90.0,top
R56,100K,0204_7,184.15,-198.929477,90.0,top
R57,220k,0204_7,197.485,-198.929477,-90.0,top
R58,100k,0204_7,207.645,-198.929477,-90.0,top
R59,470,0204_7,198.12,-176.53,-90.0,top
R6,10k,0204_5,308.70994,-60.819321,0.0,top
R60,100K,0204_7,190.5,-198.929477,90.0,top
R61,220k,0204_7,200.703388,-198.929477,-90.0,top
R62,100k,0204_7,217.17,-198.929477,-90.0,top
R63,470,0204_7,209.55,-176.53,-90.0,top
R64,100K,0204_7,180.975,-198.929477,90.0,top
R65,220k,0204_7,203.878388,-198.929477,-90.0,top
R66,100k,0204_7,210.82,-198.929477,-90.0,top
R67,470,0204_7,201.93,-176.53,-90.0,top
R7,68,0204V,245.9656,-84.6788,0.0,top
R73,1k,0207_10,142.24,-61.595,90.0,top
R74,10k,0207_10,145.325872,-61.595,-90.0,top
R75,10k,0207_10,148.59,-61.595,90.0,top
R76,15k,0207_7,143.51,-214.63,0.0,top
R77,100k,0207_7,82.55,-214.63,180.0,top
R78,10k,0207_7,82.55,-217.805,0.0,top
R79,100k,0207_7,143.51,-217.805,0.0,top
R8,68,0204V,240.705,-84.6788,0.0,top
R80,100k,0207_7,143.51,-211.455,180.0,top
R81,470,0207_7,82.55,-211.455,180.0,top
R9,10k,0207_2V,307.34,-208.242904,0.0,top
RG0,1k1,0204_7,374.015,-208.915,180.0,top
RN1,10k,RN-9,85.09,-123.19,-90.0,top
RN2,10k,RN-9,370.84,-119.38,90.0,top
RN3,2k4,RN-9,85.09,-70.485,0.0,top
RN4,5k1,RN-9,85.09,-66.675,0.0,top
RN5,2k4,RN-9,50.165,-71.12,180.0,top
RN6,5k1,RN-9,50.165,-67.31,180.0,top
RN7,4k7,RN-8,226.06,-66.675,-90.0,top
RN8,10k,RN-8,172.787652,-101.6,-90.0,top
RS0,6k8,0204_7,374.015,-212.725,0.0,top
RV1,dual 10k linear,RK12L12_horizontal,278.989828,-56.501408,-90.0,top
S1,31-XX,B3F-31XX,284.868155,-45.552751,180.0,top
S2,31-XX,B3F-31XX,21.391568,-150.42827,-90.0,top
SN1,MCP48X2,SOIC8,247.015,-152.34,0.0,top
SW1,~,SW_E-Switch-400-combined2,391.7756,-85.371,180.0,top
T10,BC547,TO92,97.79,-210.5025,0.0,top
T6,2T2222,TO92,147.33,-71.4375,180.0,top
T7,2T2222,TO92,154.95,-71.4375,180.0,top
T8,TIP31,TO220,168.7703,-67.31,-90.0,top
U1,74LVC1G04,SOT-23-5,304.84836,-190.883223,270.0,top
U10,CH340C,SOIC-16_3.9x9.9mm_P1.27mm,379.857,-47.371,90.0,top
U11,USB-C Power,USB-C-217180,401.222,-67.1908,-90.0,top
U2,74HCT164,DIP-14_W7.62mm_Socket_LongPads,163.815,-166.365,270.0,top
U3,74HCT00,DIP-14_W7.62mm_Socket_LongPads,169.545,-186.055,0.0,top
U4,CD4053B,SOIC-16_3.9x9.9mm_P1.27mm,382.524,-100.076,90.0,top
U5,CD4053B,SOIC-16_3.9x9.9mm_P1.27mm,380.111,-128.905,90.0,top
U6,LM386,DIP-8_W7.62mm_Socket_LongPads,269.888429,-67.705729,0.0,top
U7,LM386,DIP-8_W7.62mm_Socket_LongPads,284.468363,-69.713214,0.0,top
U8,74AHCT1G08,TSOP-5_1.65x3.05mm_P0.95mm,71.381,-169.988,180.0,top
U9,74LVC1G08,SOT-23-5,245.829,-167.7212,90.0,top
USB1,USB-A-H,USB-A-H,210.82,-52.843392,-90.0,top
UX1,W65C816SPLCC,PLCC-44_THT-Socket,283.21,-163.195,90.0,top
